Date,Open,High,Low,Close,Adj Close,Volume
1/06/2014,null,null,null,null,null,null
2/06/2014,80.400002,80.68,80.389999,80.639999,80.639999,0
3/06/2014,80.629997,80.660004,80.43,80.550003,80.550003,0
4/06/2014,80.559998,80.68,80.480003,80.669998,80.669998,0
5/06/2014,80.660004,81.019997,80.32,80.370003,80.370003,0
6/06/2014,80.360001,80.529999,80.239998,80.410004,80.410004,0
8/06/2014,null,null,null,null,null,null
9/06/2014,80.419998,80.690002,80.300003,80.650002,80.650002,0
10/06/2014,80.620003,80.860001,80.550003,80.82,80.82,0
11/06/2014,80.809998,80.900002,80.669998,80.790001,80.790001,0
12/06/2014,80.760002,80.82,80.519997,80.580002,80.580002,0
13/06/2014,80.580002,80.709999,80.440002,80.580002,80.580002,0
15/06/2014,null,null,null,null,null,null
16/06/2014,80.599998,80.709999,80.419998,80.470001,80.470001,0
17/06/2014,80.449997,80.660004,80.400002,80.629997,80.629997,0
18/06/2014,80.610001,80.669998,80.360001,80.580002,80.580002,0
19/06/2014,80.410004,80.410004,80.150002,80.32,80.32,0
20/06/2014,80.309998,80.489998,80.199997,80.370003,80.370003,0
22/06/2014,null,null,null,null,null,null
23/06/2014,80.370003,80.400002,80.239998,80.260002,80.260002,0
24/06/2014,80.269997,80.43,80.190002,80.330002,80.330002,0
25/06/2014,80.32,80.349998,80.089996,80.220001,80.220001,0
26/06/2014,80.220001,80.379997,80.139999,80.230003,80.230003,0
27/06/2014,80.209999,80.220001,80.010002,80.040001,80.040001,0
29/06/2014,null,null,null,null,null,null
30/06/2014,80.010002,80.089996,79.760002,79.779999,79.779999,0
1/07/2014,79.790001,79.870003,79.739998,79.82,79.82,0
2/07/2014,79.809998,80,79.800003,79.959999,79.959999,0
3/07/2014,79.949997,80.32,79.949997,80.209999,80.209999,0
6/07/2014,null,null,null,null,null,null
7/07/2014,80.260002,80.360001,80.190002,80.220001,80.220001,0
8/07/2014,80.220001,80.300003,80.139999,80.18,80.18,0
9/07/2014,80.169998,80.230003,79.980003,79.989998,79.989998,0
10/07/2014,80.019997,80.199997,79.980003,80.129997,80.129997,0
11/07/2014,80.129997,80.230003,80.029999,80.190002,80.190002,0
13/07/2014,null,null,null,null,null,null
14/07/2014,80.190002,80.25,80.080002,80.190002,80.190002,0
15/07/2014,80.169998,80.410004,80.139999,80.389999,80.389999,0
16/07/2014,80.379997,80.580002,80.379997,80.559998,80.559998,0
17/07/2014,80.529999,80.589996,80.470001,80.519997,80.519997,0
18/07/2014,80.559998,80.690002,80.480003,80.519997,80.519997,0
20/07/2014,null,null,null,null,null,null
21/07/2014,80.519997,80.599998,80.419998,80.559998,80.559998,0
22/07/2014,80.559998,80.839996,80.540001,80.779999,80.779999,0
23/07/2014,80.779999,80.830002,80.720001,80.809998,80.809998,0
24/07/2014,80.82,80.910004,80.730003,80.870003,80.870003,0
25/07/2014,80.860001,81.080002,80.800003,81.029999,81.029999,0
27/07/2014,null,null,null,null,null,null
28/07/2014,81.019997,81.050003,80.980003,81.029999,81.029999,0
29/07/2014,81.010002,81.25,80.989998,81.209999,81.209999,0
30/07/2014,81.209999,81.550003,81.18,81.419998,81.419998,0
31/07/2014,81.419998,81.57,81.379997,81.459999,81.459999,0
1/08/2014,81.449997,81.540001,81.190002,81.300003,81.300003,0
3/08/2014,null,null,null,null,null,null
4/08/2014,81.300003,81.379997,81.290001,81.330002,81.330002,0
5/08/2014,81.309998,81.629997,81.290001,81.519997,81.519997,0
6/08/2014,81.540001,81.720001,81.400002,81.440002,81.440002,0
7/08/2014,81.419998,81.639999,81.379997,81.519997,81.519997,0
8/08/2014,81.529999,81.599998,81.260002,81.389999,81.389999,0
10/08/2014,null,null,null,null,null,null
11/08/2014,81.400002,81.489998,81.400002,81.470001,81.470001,0
12/08/2014,81.470001,81.68,81.470001,81.5,81.5,0
13/08/2014,81.510002,81.68,81.360001,81.599998,81.599998,0
14/08/2014,81.599998,81.690002,81.410004,81.589996,81.589996,0
15/08/2014,81.599998,81.620003,81.379997,81.419998,81.419998,0
17/08/2014,null,null,null,null,null,null
18/08/2014,81.419998,81.610001,81.379997,81.580002,81.580002,0
19/08/2014,81.589996,81.900002,81.580002,81.879997,81.879997,0
20/08/2014,81.870003,82.279999,81.870003,82.25,82.25,0
21/08/2014,82.239998,82.360001,82.099998,82.150002,82.150002,0
22/08/2014,82.160004,82.459999,82.059998,82.339996,82.339996,0
24/08/2014,null,null,null,null,null,null
25/08/2014,82.459999,82.610001,82.449997,82.550003,82.550003,0
26/08/2014,82.589996,82.699997,82.43,82.650002,82.650002,0
27/08/2014,82.669998,82.730003,82.400002,82.43,82.43,0
28/08/2014,82.470001,82.589996,82.32,82.480003,82.480003,0
29/08/2014,82.480003,82.75,82.419998,82.75,82.75,0
31/08/2014,null,null,null,null,null,null
2/09/2014,82.760002,83.040001,82.75,82.989998,82.989998,0
3/09/2014,82.970001,83.059998,82.830002,82.870003,82.870003,0
4/09/2014,82.839996,83.870003,82.839996,83.82,83.82,0
5/09/2014,83.839996,83.940002,83.559998,83.760002,83.760002,0
7/09/2014,null,null,null,null,null,null
8/09/2014,83.800003,84.349998,83.800003,84.230003,84.230003,0
9/09/2014,84.309998,84.519997,84.040001,84.279999,84.279999,0
10/09/2014,84.139999,84.419998,84.050003,84.25,84.25,0
11/09/2014,84.209999,84.339996,84.07,84.300003,84.300003,0
12/09/2014,84.260002,84.410004,84.080002,84.239998,84.239998,0
14/09/2014,null,null,null,null,null,null
15/09/2014,84.18,84.410004,84.150002,84.260002,84.260002,0
16/09/2014,84.239998,84.370003,83.860001,84.07,84.07,0
17/09/2014,84.099998,84.709999,83.940002,84.699997,84.699997,0
18/09/2014,84.739998,84.739998,84.220001,84.32,84.32,0
19/09/2014,84.279999,84.800003,84.230003,84.800003,84.800003,0
21/09/2014,null,null,null,null,null,null
22/09/2014,84.809998,84.860001,84.519997,84.669998,84.669998,0
23/09/2014,84.690002,84.760002,84.370003,84.660004,84.660004,0
24/09/2014,84.709999,85.089996,84.599998,85.050003,85.050003,0
25/09/2014,85.099998,85.489998,85.050003,85.199997,85.199997,0
26/09/2014,85.139999,85.690002,85.110001,85.639999,85.639999,0
28/09/2014,null,null,null,null,null,null
29/09/2014,85.620003,85.800003,85.459999,85.589996,85.589996,0
30/09/2014,85.610001,86.220001,85.489998,85.940002,85.940002,0
1/10/2014,85.910004,86.18,85.779999,85.970001,85.970001,0
2/10/2014,85.860001,85.900002,85.449997,85.599998,85.599998,0
3/10/2014,85.629997,86.75,85.629997,86.690002,86.690002,0
5/10/2014,null,null,null,null,null,null
6/10/2014,86.639999,86.68,85.639999,85.709999,85.709999,0
7/10/2014,85.779999,86.099998,85.550003,85.669998,85.669998,0
8/10/2014,85.589996,85.919998,85.199997,85.300003,85.300003,0
9/10/2014,85.269997,85.669998,84.940002,85.519997,85.519997,0
10/10/2014,85.550003,85.980003,85.400002,85.910004,85.910004,0
12/10/2014,null,null,null,null,null,null
13/10/2014,85.82,85.82,85.410004,85.43,85.43,0
14/10/2014,85.260002,85.879997,85.25,85.82,85.82,0
15/10/2014,85.900002,86.010002,84.470001,85.150002,85.150002,0
16/10/2014,84.910004,85.43,84.739998,85,85,0
17/10/2014,84.910004,85.25,84.760002,85.190002,85.190002,0
19/10/2014,null,null,null,null,null,null
20/10/2014,85.209999,85.379997,84.910004,84.949997,84.949997,0
21/10/2014,85.019997,85.330002,84.739998,85.309998,85.309998,0
22/10/2014,85.400002,85.790001,85.230003,85.739998,85.739998,0
23/10/2014,85.739998,85.940002,85.660004,85.839996,85.839996,0
24/10/2014,85.830002,85.910004,85.540001,85.730003,85.730003,0
26/10/2014,null,null,null,null,null,null
27/10/2014,85.690002,85.709999,85.410004,85.5,85.5,0
28/10/2014,85.57,85.68,85.239998,85.410004,85.410004,0
29/10/2014,85.400002,86.050003,85.190002,85.949997,85.949997,0
30/10/2014,85.980003,86.489998,85.980003,86.150002,86.150002,0
31/10/2014,86.18,87.129997,86.150002,86.879997,86.879997,0
2/11/2014,null,null,null,null,null,null
3/11/2014,87.080002,87.410004,87.019997,87.309998,87.309998,0
4/11/2014,87.25,87.300003,86.879997,86.980003,86.980003,0
5/11/2014,87.019997,87.610001,86.940002,87.440002,87.440002,0
6/11/2014,87.410004,88.150002,87.129997,88.010002,88.010002,0
7/11/2014,88.050003,88.190002,87.470001,87.639999,87.639999,0
9/11/2014,null,null,null,null,null,null
10/11/2014,87.559998,87.830002,87.220001,87.809998,87.809998,0
11/11/2014,87.800003,88.059998,87.370003,87.529999,87.529999,0
12/11/2014,87.620003,87.900002,87.400002,87.82,87.82,0
13/11/2014,87.809998,87.879997,87.620003,87.669998,87.669998,0
14/11/2014,87.830002,88.269997,87.400002,87.529999,87.529999,0
16/11/2014,null,null,null,null,null,null
17/11/2014,87.540001,87.970001,87.18,87.93,87.93,0
18/11/2014,87.93,87.970001,87.510002,87.580002,87.580002,0
19/11/2014,87.68,87.779999,87.349998,87.650002,87.650002,0
20/11/2014,87.68,87.940002,87.489998,87.589996,87.589996,0
21/11/2014,87.629997,88.389999,87.449997,88.309998,88.309998,0
23/11/2014,null,null,null,null,null,null
24/11/2014,88.279999,88.440002,88.07,88.150002,88.150002,0
25/11/2014,88.199997,88.330002,87.82,87.919998,87.919998,0
26/11/2014,87.849998,88.040001,87.519997,87.610001,87.610001,0
28/11/2014,88.07,88.389999,87.940002,88.360001,88.360001,0
30/11/2014,null,null,null,null,null,null
1/12/2014,88.230003,88.449997,87.779999,87.949997,87.949997,0
2/12/2014,87.980003,88.669998,87.949997,88.650002,88.650002,0
3/12/2014,88.599998,89.010002,88.580002,88.959999,88.959999,0
4/12/2014,88.940002,89.120003,88.209999,88.699997,88.699997,0
5/12/2014,88.580002,89.470001,88.580002,89.330002,89.330002,0
7/12/2014,null,null,null,null,null,null
8/12/2014,89.400002,89.550003,88.910004,89.040001,89.040001,0
9/12/2014,89.18,89.269997,88.160004,88.690002,88.690002,0
10/12/2014,88.650002,88.809998,88.190002,88.269997,88.269997,0
11/12/2014,87.949997,88.790001,87.910004,88.660004,88.660004,0
12/12/2014,88.589996,88.639999,88.110001,88.360001,88.360001,0
14/12/2014,null,null,null,null,null,null
15/12/2014,88.209999,88.629997,88.169998,88.459999,88.459999,0
16/12/2014,88.440002,88.510002,87.629997,88.129997,88.129997,0
17/12/2014,88.019997,89.139999,87.900002,89.129997,89.129997,0
18/12/2014,89.129997,89.400002,88.919998,89.239998,89.239998,0
19/12/2014,89.239998,89.650002,89.18,89.599998,89.599998,0
21/12/2014,null,null,null,null,null,null
22/12/2014,89.629997,89.790001,89.370003,89.769997,89.769997,0
23/12/2014,89.769997,90.160004,89.629997,90.059998,90.059998,0
24/12/2014,90.040001,90.080002,89.809998,89.970001,89.970001,0
26/12/2014,89.870003,90.080002,89.779999,90.029999,90.029999,0
28/12/2014,null,null,null,null,null,null
29/12/2014,89.980003,90.269997,89.790001,90.190002,90.190002,0
30/12/2014,90.190002,90.330002,89.809998,89.989998,89.989998,0
31/12/2014,89.93,90.300003,89.860001,90.269997,90.269997,0
2/01/2015,90.360001,91.160004,90.330002,91.080002,91.080002,0
4/01/2015,null,null,null,null,null,null
5/01/2015,91.129997,91.779999,91.129997,91.379997,91.379997,0
6/01/2015,91.379997,91.809998,91.120003,91.5,91.5,0
7/01/2015,91.75,92.269997,91.650002,91.889999,91.889999,0
8/01/2015,91.940002,92.529999,91.940002,92.370003,92.370003,0
9/01/2015,92.309998,92.5,91.900002,91.940002,91.940002,0
11/01/2015,null,null,null,null,null,null
12/01/2015,91.879997,92.339996,91.730003,91.980003,91.980003,0
13/01/2015,92.029999,92.43,91.809998,92.309998,92.309998,0
14/01/2015,92.230003,92.419998,91.610001,92.160004,92.160004,0
15/01/2015,92.160004,92.75,91.510002,92.349998,92.349998,0
16/01/2015,92.099998,93.260002,92.080002,92.519997,92.519997,0
18/01/2015,null,null,null,null,null,null
20/01/2015,92.660004,93.099998,92.550003,93.050003,93.050003,0
21/01/2015,93.07,93.089996,92.150002,92.900002,92.900002,0
22/01/2015,92.889999,94.5,92.480003,94.239998,94.239998,14290000
23/01/2015,94.209999,95.480003,94.110001,95,95,0
25/01/2015,null,null,null,null,null,null
26/01/2015,95.199997,95.330002,94.589996,94.800003,94.800003,0
27/01/2015,94.93,95.010002,93.699997,94.019997,94.019997,9000000
28/01/2015,94.209999,94.690002,93.970001,94.470001,94.470001,0
29/01/2015,94.620003,95.010002,94.330002,94.779999,94.779999,0
30/01/2015,94.660004,94.919998,94.43,94.800003,94.800003,0
1/02/2015,null,null,null,null,null,null
2/02/2015,94.839996,94.879997,94.370003,94.5,94.5,0
3/02/2015,94.57,94.699997,93.25,93.599998,93.599998,0
4/02/2015,93.739998,94.529999,93.610001,93.989998,93.989998,0
5/02/2015,93.599998,94.760002,93.519997,94.699997,94.699997,0
6/02/2015,93.599998,94.760002,93.519997,94.699997,94.699997,0
8/02/2015,null,null,null,null,null,null
9/02/2015,94.68,94.879997,94.360001,94.449997,94.449997,0
10/02/2015,94.519997,94.879997,94.400002,94.760002,94.760002,0
11/02/2015,94.709999,95.120003,94.639999,94.989998,94.989998,0
12/02/2015,94.889999,94.970001,93.980003,94.089996,94.089996,0
13/02/2015,94.199997,94.309998,93.900002,94.199997,94.199997,0
15/02/2015,null,null,null,null,null,null
17/02/2015,94.400002,94.510002,93.800003,94.059998,94.059998,0
18/02/2015,94.150002,94.529999,93.989998,94.199997,94.199997,0
19/02/2015,94.089996,94.449997,93.839996,94.400002,94.400002,0
20/02/2015,94.419998,94.790001,94.050003,94.25,94.25,0
22/02/2015,null,null,null,null,null,null
23/02/2015,94.32,94.919998,94.279999,94.57,94.57,0
24/02/2015,94.580002,94.989998,94.43,94.489998,94.489998,0
25/02/2015,94.410004,94.480003,94.129997,94.209999,94.209999,0
26/02/2015,94.199997,95.360001,94.059998,95.290001,95.290001,0
27/02/2015,95.18,95.360001,94.910004,95.25,95.25,0
1/03/2015,null,null,null,null,null,null
2/03/2015,95.260002,95.510002,95.059998,95.459999,95.459999,0
3/03/2015,95.489998,95.57,95.099998,95.379997,95.379997,0
4/03/2015,95.379997,96.059998,95.32,95.970001,95.970001,0
5/03/2015,95.970001,96.589996,95.839996,96.379997,96.379997,0
6/03/2015,96.360001,97.730003,96.300003,97.620003,97.620003,0
8/03/2015,null,null,null,null,null,null
9/03/2015,97.720001,97.779999,97.290001,97.589996,97.589996,0
10/03/2015,97.779999,98.809998,97.779999,98.620003,98.620003,0
11/03/2015,98.650002,99.989998,98.489998,99.800003,99.800003,0
12/03/2015,99.699997,100.059998,98.650002,99.150002,99.150002,0
13/03/2015,99.190002,100.389999,99.190002,100.330002,100.330002,0
15/03/2015,null,null,null,null,null,null
16/03/2015,100.260002,100.269997,99.32,99.599998,99.599998,0
17/03/2015,99.669998,99.830002,99.230003,99.589996,99.589996,0
18/03/2015,99.599998,99.800003,96.629997,98.550003,98.550003,0
19/03/2015,97.800003,99.459999,97.209999,99.099998,99.099998,0
20/03/2015,99.040001,99.120003,97.449997,97.910004,97.910004,0
22/03/2015,null,null,null,null,null,null
23/03/2015,97.800003,98.239998,96.830002,97.029999,97.029999,0
24/03/2015,96.93,97.379997,96.389999,97.190002,97.190002,0
25/03/2015,97.220001,97.300003,96.540001,96.980003,96.980003,0
26/03/2015,96.910004,97.550003,96.169998,97.440002,97.440002,0
27/03/2015,97.379997,97.919998,96.989998,97.290001,97.290001,0
29/03/2015,null,null,null,null,null,null
30/03/2015,97.389999,98.07,97.389999,97.980003,97.980003,0
31/03/2015,97.919998,98.669998,97.830002,98.360001,98.360001,0
1/04/2015,98.419998,98.639999,97.980003,98.190002,98.190002,0
2/04/2015,98.18,98.279999,97.330002,97.440002,97.440002,0
5/04/2015,null,null,null,null,null,null
6/04/2015,96.739998,97.239998,96.330002,97.110001,97.110001,0
7/04/2015,97.059998,98.019997,96.93,97.830002,97.830002,0
8/04/2015,97.870003,98.199997,97.25,98.07,98.07,0
9/04/2015,98.050003,99.18,98.040001,99.160004,99.160004,0
10/04/2015,98.970001,99.690002,98.839996,99.389999,99.389999,0
12/04/2015,null,null,null,null,null,null
13/04/2015,99.349998,99.989998,99.230003,99.489998,99.489998,0
14/04/2015,99.449997,99.699997,98.370003,98.760002,98.760002,0
15/04/2015,98.779999,99.360001,98.220001,98.330002,98.330002,0
16/04/2015,98.400002,98.720001,97.279999,97.419998,97.419998,0
17/04/2015,97.629997,97.82,97,97.519997,97.519997,0
19/04/2015,null,null,null,null,null,null
20/04/2015,97.309998,98.07,97.309998,97.940002,97.940002,0
21/04/2015,97.940002,98.459999,97.639999,97.980003,97.980003,0
22/04/2015,97.959999,98.120003,97.43,98.019997,98.019997,0
23/04/2015,98.050003,98.43,97.150002,97.279999,97.279999,0
24/04/2015,97.330002,97.559998,96.760002,96.919998,96.919998,0
26/04/2015,null,null,null,null,null,null
27/04/2015,96.900002,97.279999,96.470001,96.769997,96.769997,0
28/04/2015,96.790001,96.93,96.010002,96.089996,96.089996,0
29/04/2015,96.129997,96.18,94.68,95.120003,95.120003,0
30/04/2015,95.209999,95.449997,94.400002,94.599998,94.599998,0
1/05/2015,94.830002,95.400002,94.5,95.300003,95.300003,0
3/05/2015,null,null,null,null,null,null
4/05/2015,95.220001,95.639999,95.040001,95.480003,95.480003,0
5/05/2015,95.440002,95.949997,94.879997,95.129997,95.129997,0
6/05/2015,95.18,95.220001,93.879997,94.129997,94.129997,0
7/05/2015,94.129997,94.830002,93.889999,94.620003,94.620003,0
8/05/2015,94.629997,95.07,94.32,94.790001,94.790001,0
10/05/2015,null,null,null,null,null,null
11/05/2015,94.800003,95.260002,94.800003,95.010002,95.010002,0
12/05/2015,95.050003,95.160004,94.239998,94.529999,94.529999,0
13/05/2015,94.559998,94.589996,93.459999,93.620003,93.620003,0
14/05/2015,93.660004,93.760002,93.129997,93.360001,93.360001,0
15/05/2015,93.400002,94.029999,93.139999,93.139999,93.139999,0
17/05/2015,null,null,null,null,null,null
18/05/2015,93.230003,94.269997,93.230003,94.190002,94.190002,0
19/05/2015,94.129997,95.470001,94.089996,95.269997,95.269997,0
20/05/2015,95.309998,95.839996,95.260002,95.449997,95.449997,0
21/05/2015,95.589996,95.650002,94.970001,95.260002,95.260002,0
22/05/2015,95.400002,96.269997,94.82,96.010002,96.010002,0
24/05/2015,null,null,null,null,null,null
26/05/2015,96.370003,97.360001,96.370003,97.300003,97.300003,0
27/05/2015,97.209999,97.779999,96.889999,97.370003,97.370003,0
28/05/2015,97.279999,97.629997,96.870003,96.970001,96.970001,0
29/05/2015,96.879997,97.190002,96.75,96.910004,96.910004,0
31/05/2015,null,null,null,null,null,null
1/06/2015,96.889999,97.68,96.889999,97.389999,97.389999,0
2/06/2015,97.440002,97.529999,95.669998,95.839996,95.839996,0
3/06/2015,95.93,96.510002,95.209999,95.470001,95.470001,0
4/06/2015,95.410004,95.580002,94.650002,95.459999,95.459999,0
5/06/2015,95.779999,96.910004,95.360001,96.309998,96.309998,0
7/06/2015,null,null,null,null,null,null
8/06/2015,96.339996,96.550003,95.050003,95.300003,95.300003,0
9/06/2015,95.25,95.580002,94.849998,95.169998,95.169998,0
10/06/2015,95.139999,95.230003,94.32,94.650002,94.650002,0
11/06/2015,94.699997,95.599998,94.699997,94.980003,94.980003,0
12/06/2015,95.089996,95.68,94.690002,94.970001,94.970001,0
14/06/2015,null,null,null,null,null,null
15/06/2015,95.199997,95.389999,94.730003,94.809998,94.809998,0
16/06/2015,94.849998,95.230003,94.559998,95,95,0
17/06/2015,94.959999,95.18,94.110001,94.300003,94.300003,0
18/06/2015,94.220001,94.230003,93.559998,94.040001,94.040001,0
19/06/2015,94.019997,94.5,93.900002,94.089996,94.089996,0
21/06/2015,null,null,null,null,null,null
22/06/2015,94.059998,94.449997,93.809998,94.330002,94.330002,0
23/06/2015,94.300003,95.639999,94.300003,95.43,95.43,0
24/06/2015,95.379997,95.540001,94.93,95.260002,95.260002,0
25/06/2015,95.269997,95.510002,95.089996,95.190002,95.190002,0
26/06/2015,95.169998,95.669998,95.080002,95.470001,95.470001,0
28/06/2015,null,null,null,null,null,null
29/06/2015,96.260002,96.370003,94.68,94.790001,94.790001,0
30/06/2015,95.029999,95.68,94.849998,95.489998,95.489998,0
1/07/2015,95.599998,96.349998,95.470001,96.309998,96.309998,0
2/07/2015,96.32,96.419998,95.870003,96.110001,96.110001,0
5/07/2015,null,null,null,null,null,null
6/07/2015,95.940002,96.629997,95.940002,96.300003,96.300003,0
7/07/2015,96.279999,97.239998,96.279999,96.870003,96.870003,0
8/07/2015,96.68,96.879997,96.120003,96.290001,96.290001,0
9/07/2015,96.230003,96.760002,95.970001,96.610001,96.610001,0
10/07/2015,96.370003,96.400002,95.449997,96.029999,96.029999,0
12/07/2015,null,null,null,null,null,null
13/07/2015,95.769997,96.860001,95.629997,96.860001,96.860001,0
14/07/2015,96.839996,97.050003,96.269997,96.639999,96.639999,0
15/07/2015,96.650002,97.309998,96.529999,97.129997,97.129997,0
16/07/2015,97.169998,97.760002,97.169998,97.660004,97.660004,0
17/07/2015,97.650002,97.980003,97.419998,97.860001,97.860001,0
19/07/2015,null,null,null,null,null,null
20/07/2015,97.959999,98.150002,97.739998,98.029999,98.029999,0
21/07/2015,98.010002,98.150002,97.139999,97.330002,97.330002,0
22/07/2015,97.339996,97.790001,97.110001,97.599998,97.599998,0
23/07/2015,97.449997,97.510002,96.889999,97.120003,97.120003,0
24/07/2015,97.18,97.620003,97.120003,97.239998,97.239998,0
26/07/2015,null,null,null,null,null,null
27/07/2015,97.199997,97.290001,96.290001,96.5,96.5,0
28/07/2015,96.580002,96.970001,96.470001,96.769997,96.769997,0
29/07/2015,96.650002,97.25,96.5,96.980003,96.980003,0
30/07/2015,97.139999,97.769997,97.139999,97.559998,97.559998,0
31/07/2015,97.470001,97.599998,96.309998,97.370003,97.370003,0
2/08/2015,null,null,null,null,null,null
3/08/2015,97.220001,97.580002,97.160004,97.489998,97.489998,0
4/08/2015,97.480003,98,97.209999,97.93,97.93,0
5/08/2015,97.910004,98.220001,97.639999,97.959999,97.959999,0
6/08/2015,97.889999,98.160004,97.629997,97.830002,97.830002,0
7/08/2015,97.790001,98.330002,97.510002,97.559998,97.559998,0
9/08/2015,null,null,null,null,null,null
10/08/2015,97.57,97.919998,97.040001,97.160004,97.160004,0
11/08/2015,97.18,97.589996,96.879997,97.290001,97.290001,0
12/08/2015,97.18,97.330002,95.93,96.260002,96.260002,0
13/08/2015,96.339996,96.809998,96.120003,96.449997,96.449997,0
14/08/2015,96.379997,96.68,96.089996,96.57,96.57,0
16/08/2015,null,null,null,null,null,null
17/08/2015,96.589996,96.940002,96.510002,96.82,96.82,0
18/08/2015,96.839996,97.07,96.68,96.970001,96.970001,0
19/08/2015,97.010002,97.080002,96.339996,96.459999,96.459999,0
20/08/2015,96.449997,96.580002,95.720001,95.75,95.75,0
21/08/2015,95.809998,95.82,94.82,94.830002,94.830002,0
23/08/2015,null,null,null,null,null,null
24/08/2015,94.860001,94.959999,92.620003,93.309998,93.309998,0
25/08/2015,93.379997,94.690002,93.379997,94.529999,94.529999,0
26/08/2015,93.959999,95.440002,93.720001,95.099998,95.099998,0
27/08/2015,95.190002,96.029999,94.989998,95.610001,95.610001,0
28/08/2015,95.760002,96.32,95.379997,96.110001,96.110001,0
30/08/2015,null,null,null,null,null,null
31/08/2015,96.139999,96.25,95.620003,95.949997,95.949997,0
1/09/2015,95.93,95.93,95.190002,95.449997,95.449997,0
2/09/2015,95.419998,95.949997,95.419998,95.830002,95.830002,0
3/09/2015,95.959999,96.620003,95.790001,96.410004,96.410004,0
4/09/2015,96.370003,96.580002,95.970001,96.230003,96.230003,0
6/09/2015,null,null,null,null,null,null
8/09/2015,96.150002,96.239998,95.730003,95.879997,95.879997,0
9/09/2015,95.839996,96.410004,95.839996,96.010002,96.010002,0
10/09/2015,95.93,96.199997,95.400002,95.459999,95.459999,0
11/09/2015,95.440002,95.690002,95.120003,95.190002,95.190002,0
13/09/2015,null,null,null,null,null,null
14/09/2015,95.18,95.449997,94.910004,95.25,95.25,0
15/09/2015,95.309998,95.68,95.129997,95.610001,95.610001,0
16/09/2015,95.589996,95.849998,95.160004,95.419998,95.419998,0
17/09/2015,95.300003,95.389999,94.360001,94.550003,94.550003,0
18/09/2015,94.650002,95.379997,94.059998,94.860001,94.860001,0
20/09/2015,null,null,null,null,null,null
21/09/2015,95.32,95.980003,95.040001,95.889999,95.889999,0
22/09/2015,95.919998,96.400002,95.760002,96.279999,96.279999,0
23/09/2015,96.309998,96.550003,96.019997,96.07,96.07,0
24/09/2015,96.25,96.300003,95.459999,95.989998,95.989998,0
25/09/2015,96.25,96.699997,96.120003,96.269997,96.269997,0
27/09/2015,null,null,null,null,null,null
28/09/2015,96.260002,96.5,95.900002,96.029999,96.029999,0
29/09/2015,96.029999,96.239998,95.709999,95.889999,95.889999,0
30/09/2015,95.919998,96.410004,95.849998,96.349998,96.349998,0
1/10/2015,96.269997,96.489998,95.970001,96.190002,96.190002,0
2/10/2015,96.139999,96.379997,95.220001,95.830002,95.830002,0
4/10/2015,null,null,null,null,null,null
5/10/2015,95.82,96.169998,95.449997,96.110001,96.110001,0
6/10/2015,96.050003,96.160004,95.400002,95.459999,95.459999,0
7/10/2015,95.470001,95.699997,95.330002,95.5,95.5,0
8/10/2015,95.57,95.610001,94.980003,95.32,95.32,0
9/10/2015,95.230003,95.339996,94.690002,94.809998,94.809998,0
11/10/2015,null,null,null,null,null,null
12/10/2015,94.849998,94.879997,94.620003,94.839996,94.839996,0
13/10/2015,94.900002,94.980003,94.540001,94.760002,94.760002,0
14/10/2015,94.760002,94.760002,93.849998,93.93,93.93,0
15/10/2015,93.959999,94.589996,93.809998,94.370003,94.370003,0
16/10/2015,94.470001,94.769997,94.370003,94.540001,94.540001,0
18/10/2015,null,null,null,null,null,null
19/10/2015,94.68,95,94.550003,94.959999,94.959999,0
20/10/2015,94.940002,94.949997,94.589996,94.849998,94.849998,0
21/10/2015,94.849998,95.059998,94.720001,95.050003,95.050003,0
22/10/2015,95.040001,96.419998,94.940002,96.339996,96.339996,0
23/10/2015,96.400002,97.199997,96.150002,97.07,97.07,0
25/10/2015,null,null,null,null,null,null
26/10/2015,97.040001,97.080002,96.68,96.860001,96.860001,0
27/10/2015,96.809998,96.970001,96.580002,96.910004,96.910004,0
28/10/2015,96.959999,97.82,96.470001,97.779999,97.779999,0
29/10/2015,97.620003,97.690002,97.190002,97.279999,97.279999,0
30/10/2015,97.199997,97.349998,96.580002,96.949997,96.949997,0
1/11/2015,null,null,null,null,null,null
2/11/2015,96.919998,96.970001,96.639999,96.93,96.93,0
3/11/2015,96.900002,97.480003,96.769997,97.160004,97.160004,0
4/11/2015,97.199997,98.050003,97.169998,97.949997,97.949997,0
5/11/2015,97.93,98.139999,97.75,97.940002,97.940002,0
6/11/2015,97.949997,99.349998,97.889999,99.160004,99.160004,0
8/11/2015,null,null,null,null,null,null
9/11/2015,99.190002,99.260002,98.82,98.980003,98.980003,0
10/11/2015,99.010002,99.5,98.940002,99.290001,99.290001,0
11/11/2015,99.099998,99.239998,98.779999,99.010002,99.010002,0
12/11/2015,98.82,99.290001,98.43,98.650002,98.650002,0
13/11/2015,98.57,99.209999,98.529999,98.989998,98.989998,0
15/11/2015,null,null,null,null,null,null
16/11/2015,98.970001,99.459999,98.870003,99.440002,99.440002,0
17/11/2015,99.400002,99.75,99.360001,99.629997,99.629997,0
18/11/2015,99.660004,99.849998,99.309998,99.650002,99.650002,0
19/11/2015,99.419998,99.480003,98.739998,98.989998,98.989998,0
20/11/2015,99.110001,99.650002,99,99.57,99.57,0
22/11/2015,null,null,null,null,null,null
